filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails,correct,error,total
smartbugs-curated/dataset/access_control/FibonacciBalance.sol,FibonacciBalance.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765300,5.064748526,0,"{SOLIDITY_DEPRECATED_CONSTRUCTIONS,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_UPGRADE_TO_050,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/access_control/incorrect_constructor_name1.sol,incorrect_constructor_name1.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765297,5.379118204,0,"{SOLIDITY_PRAGMAS_VERSION,SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/access_control/incorrect_constructor_name2.sol,incorrect_constructor_name2.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765288,5.434333563,0,"{SOLIDITY_PRAGMAS_VERSION,SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/access_control/incorrect_constructor_name3.sol,incorrect_constructor_name3.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765301,4.733604193,0,"{SOLIDITY_PRAGMAS_VERSION,SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/access_control/mapping_write.sol,mapping_write.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765278,4.774473429,0,"{SOLIDITY_ARRAY_LENGTH_MANIPULATION,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/access_control/multiowned_vulnerable.sol,multiowned_vulnerable.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765305,4.874630451,0,"{SOLIDITY_PRAGMAS_VERSION,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/access_control/mycontract.sol,mycontract.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765283,5.334756613,0,"{SOLIDITY_PRAGMAS_VERSION,SOLIDITY_TX_ORIGIN,SOLIDITY_VISIBILITY}",{},{},{},0,1,1
smartbugs-curated/dataset/access_control/parity_wallet_bug_2.sol,parity_wallet_bug_2.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765306,5.174019337,0,"{SOLIDITY_ADDRESS_HARDCODED,SOLIDITY_ARRAY_LENGTH_MANIPULATION,SOLIDITY_DEPRECATED_CONSTRUCTIONS,SOLIDITY_EXTRA_GAS_IN_LOOPS,SOLIDITY_FUNCTIONS_RETURNS_TYPE_AND_NO_RETURN,SOLIDITY_GAS_LIMIT_IN_LOOPS,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_REVERT_REQUIRE,SOLIDITY_UPGRADE_TO_050,SOLIDITY_VISIBILITY}",{},{},{},,,
smartbugs-curated/dataset/access_control/phishable.sol,phishable.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765295,4.124174595,0,"{SOLIDITY_PRAGMAS_VERSION,SOLIDITY_TX_ORIGIN,SOLIDITY_UPGRADE_TO_050,SOLIDITY_VISIBILITY}",{},{},{},1,0,1
smartbugs-curated/dataset/access_control/proxy.sol,proxy.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765293,4.360892534,0,"{SOLIDITY_PRAGMAS_VERSION,SOLIDITY_UPGRADE_TO_050,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/access_control/rubixi.sol,rubixi.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765300,5.008069992,0,"{SOLIDITY_DEPRECATED_CONSTRUCTIONS,SOLIDITY_DIV_MUL,SOLIDITY_EXTRA_GAS_IN_LOOPS,SOLIDITY_GAS_LIMIT_IN_LOOPS,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA,SOLIDITY_REVERT_REQUIRE,SOLIDITY_UNCHECKED_CALL,SOLIDITY_VISIBILITY}",{},{},{},0,1,1
smartbugs-curated/dataset/access_control/simple_suicide.sol,simple_suicide.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765301,4.803332329,0,"{SOLIDITY_PRAGMAS_VERSION,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/access_control/unprotected0.sol,unprotected0.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765278,3.67654109,0,"{SOLIDITY_PRAGMAS_VERSION,SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA}",{},{},{},0,0,0
smartbugs-curated/dataset/access_control/wallet_02_refund_nosub.sol,wallet_02_refund_nosub.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765293,4.439869881,0,"{SOLIDITY_PRAGMAS_VERSION,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/access_control/wallet_03_wrong_constructor.sol,wallet_03_wrong_constructor.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765292,4.836473465,0,"{SOLIDITY_PRAGMAS_VERSION,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/access_control/wallet_04_confused_sign.sol,wallet_04_confused_sign.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765286,3.647207499,0,"{SOLIDITY_PRAGMAS_VERSION,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/arithmetic/BECToken.sol,BECToken.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765303,4.773828268,0,"{SOLIDITY_DEPRECATED_CONSTRUCTIONS,SOLIDITY_ERC20_APPROVE,SOLIDITY_GAS_LIMIT_IN_LOOPS,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_REDUNDANT_FALLBACK_REJECT,SOLIDITY_SAFEMATH,SOLIDITY_UPGRADE_TO_050,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/arithmetic/insecure_transfer.sol,insecure_transfer.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765286,3.841774702,0,{SOLIDITY_PRAGMAS_VERSION},{},{},{},0,0,0
smartbugs-curated/dataset/arithmetic/integer_overflow_1.sol,integer_overflow_1.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765298,4.62400651,0,"{SOLIDITY_FUNCTIONS_RETURNS_TYPE_AND_NO_RETURN,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/arithmetic/integer_overflow_add.sol,integer_overflow_add.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765303,5.2295959,0,{SOLIDITY_PRAGMAS_VERSION},{},{},{},0,0,0
smartbugs-curated/dataset/arithmetic/integer_overflow_benign_1.sol,integer_overflow_benign_1.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765278,4.117659569,0,{SOLIDITY_PRAGMAS_VERSION},{},{},{},0,0,0
smartbugs-curated/dataset/arithmetic/integer_overflow_mapping_sym_1.sol,integer_overflow_mapping_sym_1.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765296,4.046641588,0,"{SOLIDITY_PRAGMAS_VERSION,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/arithmetic/integer_overflow_minimal.sol,integer_overflow_minimal.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765306,4.622799635,0,{SOLIDITY_PRAGMAS_VERSION},{},{},{},0,0,0
smartbugs-curated/dataset/arithmetic/integer_overflow_mul.sol,integer_overflow_mul.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765281,4.42812109,0,{SOLIDITY_PRAGMAS_VERSION},{},{},{},0,0,0
smartbugs-curated/dataset/arithmetic/integer_overflow_multitx_multifunc_feasible.sol,integer_overflow_multitx_multifunc_feasible.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765301,4.951832533,0,"{SOLIDITY_PRAGMAS_VERSION,SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/arithmetic/integer_overflow_multitx_onefunc_feasible.sol,integer_overflow_multitx_onefunc_feasible.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765281,4.452433825,0,"{SOLIDITY_PRAGMAS_VERSION,SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA}",{},{},{},0,0,0
smartbugs-curated/dataset/arithmetic/overflow_simple_add.sol,overflow_simple_add.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765278,4.656848669,0,{},{},{},{},0,0,0
smartbugs-curated/dataset/arithmetic/overflow_single_tx.sol,overflow_single_tx.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765282,4.211278439,0,{SOLIDITY_PRAGMAS_VERSION},{},{},{},0,0,0
smartbugs-curated/dataset/arithmetic/timelock.sol,timelock.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765278,3.24735713,0,{SOLIDITY_PRAGMAS_VERSION},{},{},{},0,0,0
smartbugs-curated/dataset/arithmetic/token.sol,token.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765286,4.667282104,0,"{SOLIDITY_DEPRECATED_CONSTRUCTIONS,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_UINT_CANT_BE_NEGATIVE,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/arithmetic/tokensalechallenge.sol,tokensalechallenge.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765305,4.428153992,0,"{SOLIDITY_PRAGMAS_VERSION,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/bad_randomness/blackjack.sol,blackjack.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765282,5.479208231,0,"{SOLIDITY_DEPRECATED_CONSTRUCTIONS,SOLIDITY_EXTRA_GAS_IN_LOOPS,SOLIDITY_GAS_LIMIT_IN_LOOPS,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_REVERT_REQUIRE,SOLIDITY_SHOULD_RETURN_STRUCT,SOLIDITY_UPGRADE_TO_050,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/bad_randomness/etheraffle.sol,etheraffle.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765282,4.484756231,0,"{SOLIDITY_ARRAY_LENGTH_MANIPULATION,SOLIDITY_EXTRA_GAS_IN_LOOPS,SOLIDITY_GAS_LIMIT_IN_LOOPS,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_TRANSFER_IN_LOOP,SOLIDITY_UPGRADE_TO_050,SOLIDITY_VISIBILITY}",{},{},{},0,1,1
smartbugs-curated/dataset/bad_randomness/guess_the_random_number.sol,guess_the_random_number.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765308,4.788221836,0,"{SOLIDITY_BALANCE_EQUALITY,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_UPGRADE_TO_050,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/bad_randomness/lottery.sol,lottery.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765282,4.424012184,0,"{SOLIDITY_DEPRECATED_CONSTRUCTIONS,SOLIDITY_EXTRA_GAS_IN_LOOPS,SOLIDITY_GAS_LIMIT_IN_LOOPS,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA,SOLIDITY_REDUNDANT_FALLBACK_REJECT,SOLIDITY_REVERT_REQUIRE,SOLIDITY_SEND,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/bad_randomness/lucky_doubler.sol,lucky_doubler.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765278,3.723486662,0,"{SOLIDITY_ADDRESS_HARDCODED,SOLIDITY_ARRAY_LENGTH_MANIPULATION,SOLIDITY_DEPRECATED_CONSTRUCTIONS,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA,SOLIDITY_REVERT_REQUIRE,SOLIDITY_UPGRADE_TO_050,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/bad_randomness/old_blockhash.sol,old_blockhash.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765299,4.74498868,0,"{SOLIDITY_PRAGMAS_VERSION,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/bad_randomness/random_number_generator.sol,random_number_generator.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765288,4.310037374,0,"{SOLIDITY_PRAGMAS_VERSION,SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA}",{},{},{},0,0,0
smartbugs-curated/dataset/bad_randomness/smart_billions.sol,smart_billions.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765281,5.392295837,0,"{SOLIDITY_ADDRESS_HARDCODED,SOLIDITY_ARRAY_LENGTH_MANIPULATION,SOLIDITY_DEPRECATED_CONSTRUCTIONS,SOLIDITY_DIV_MUL,SOLIDITY_ERC20_APPROVE,SOLIDITY_EXTRA_GAS_IN_LOOPS,SOLIDITY_OVERPOWERED_ROLE,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_SAFEMATH,SOLIDITY_UPGRADE_TO_050,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/denial_of_service/auction.sol,auction.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765282,4.788054705,0,"{SOLIDITY_PRAGMAS_VERSION,SOLIDITY_SEND,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/denial_of_service/dos_address.sol,dos_address.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765291,4.216410875,0,"{SOLIDITY_PRAGMAS_VERSION,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/denial_of_service/dos_number.sol,dos_number.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765283,5.086806297,0,"{SOLIDITY_ARRAY_LENGTH_MANIPULATION,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/denial_of_service/dos_simple.sol,dos_simple.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765300,5.214159727,0,"{SOLIDITY_PRAGMAS_VERSION,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/denial_of_service/list_dos.sol,list_dos.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765283,5.09834218,0,"{SOLIDITY_EXTRA_GAS_IN_LOOPS,SOLIDITY_FUNCTIONS_RETURNS_TYPE_AND_NO_RETURN,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/denial_of_service/send_loop.sol,send_loop.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765291,4.754410982,0,"{SOLIDITY_ADDRESS_HARDCODED,SOLIDITY_EXTRA_GAS_IN_LOOPS,SOLIDITY_GAS_LIMIT_IN_LOOPS,SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA,SOLIDITY_SEND,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/front_running/ERC20.sol,ERC20.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765305,4.867419243,0,"{SOLIDITY_ERC20_APPROVE,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA,SOLIDITY_SAFEMATH,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/front_running/eth_tx_order_dependence_minimal.sol,eth_tx_order_dependence_minimal.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765288,5.032503366,0,"{SOLIDITY_PRAGMAS_VERSION,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/front_running/FindThisHash.sol,FindThisHash.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765288,4.249345064,0,"{SOLIDITY_DEPRECATED_CONSTRUCTIONS,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_UPGRADE_TO_050}",{},{},{},0,0,0
smartbugs-curated/dataset/front_running/odds_and_evens.sol,odds_and_evens.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765299,4.706613541,0,"{SOLIDITY_DEPRECATED_CONSTRUCTIONS,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_REVERT_REQUIRE,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/other/crypto_roulette.sol,crypto_roulette.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765298,4.959939957,0,"{SOLIDITY_DEPRECATED_CONSTRUCTIONS,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA,SOLIDITY_UPGRADE_TO_050}",{},{},{},0,0,0
smartbugs-curated/dataset/other/name_registrar.sol,name_registrar.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765278,3.799533129,0,"{SOLIDITY_PRAGMAS_VERSION,SOLIDITY_UPGRADE_TO_050}",{},{},{},0,0,0
smartbugs-curated/dataset/other/open_address_lottery.sol,open_address_lottery.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765304,5.713127851,0,"{SOLIDITY_DEPRECATED_CONSTRUCTIONS,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA,SOLIDITY_UPGRADE_TO_050,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/reentrancy/0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol,0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765299,4.746687174,0,"{SOLIDITY_ADDRESS_HARDCODED,SOLIDITY_CALL_WITHOUT_DATA,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_REVERT_REQUIRE,SOLIDITY_UPGRADE_TO_050,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/reentrancy/0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4.sol,0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765283,4.951749802,0,"{SOLIDITY_CALL_WITHOUT_DATA,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_UPGRADE_TO_050,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/reentrancy/0x4320e6f8c05b27ab4707cd1f6d5ce6f3e4b3a5a1.sol,0x4320e6f8c05b27ab4707cd1f6d5ce6f3e4b3a5a1.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765278,3.846694946,0,"{SOLIDITY_ADDRESS_HARDCODED,SOLIDITY_CALL_WITHOUT_DATA,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_REVERT_REQUIRE,SOLIDITY_UPGRADE_TO_050,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/reentrancy/0x4e73b32ed6c35f570686b89848e5f39f20ecc106.sol,0x4e73b32ed6c35f570686b89848e5f39f20ecc106.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765293,4.306655169,0,"{SOLIDITY_CALL_WITHOUT_DATA,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_UPGRADE_TO_050,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/reentrancy/0x561eac93c92360949ab1f1403323e6db345cbf31.sol,0x561eac93c92360949ab1f1403323e6db345cbf31.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765278,4.172495604,0,"{SOLIDITY_CALL_WITHOUT_DATA,SOLIDITY_DEPRECATED_CONSTRUCTIONS,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_REVERT_REQUIRE,SOLIDITY_UPGRADE_TO_050,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/reentrancy/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765307,4.915385008,0,"{SOLIDITY_CALL_WITHOUT_DATA,SOLIDITY_DEPRECATED_CONSTRUCTIONS,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_UNCHECKED_CALL,SOLIDITY_UPGRADE_TO_050,SOLIDITY_VISIBILITY}",{},{},{},0,1,1
smartbugs-curated/dataset/reentrancy/0x7541b76cb60f4c60af330c208b0623b7f54bf615.sol,0x7541b76cb60f4c60af330c208b0623b7f54bf615.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765292,4.81591177,0,"{SOLIDITY_CALL_WITHOUT_DATA,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_UPGRADE_TO_050,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/reentrancy/0x7a8721a9d64c74da899424c1b52acbf58ddc9782.sol,0x7a8721a9d64c74da899424c1b52acbf58ddc9782.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765288,5.143782854,0,"{SOLIDITY_CALL_WITHOUT_DATA,SOLIDITY_OVERPOWERED_ROLE,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_TX_ORIGIN,SOLIDITY_UPGRADE_TO_050,SOLIDITY_VISIBILITY}",{},{},{},0,1,1
smartbugs-curated/dataset/reentrancy/0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol,0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765278,4.28935051,0,"{SOLIDITY_CALL_WITHOUT_DATA,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_UPGRADE_TO_050,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/reentrancy/0x8c7777c45481dba411450c228cb692ac3d550344.sol,0x8c7777c45481dba411450c228cb692ac3d550344.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765287,4.478597164,0,"{SOLIDITY_CALL_WITHOUT_DATA,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_UPGRADE_TO_050,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/reentrancy/0x93c32845fae42c83a70e5f06214c8433665c2ab5.sol,0x93c32845fae42c83a70e5f06214c8433665c2ab5.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765309,4.382237434,0,"{SOLIDITY_CALL_WITHOUT_DATA,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_UPGRADE_TO_050,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/reentrancy/0x941d225236464a25eb18076df7da6a91d0f95e9e.sol,0x941d225236464a25eb18076df7da6a91d0f95e9e.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765305,5.121070623,0,"{SOLIDITY_CALL_WITHOUT_DATA,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_UPGRADE_TO_050,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/reentrancy/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b.sol,0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765303,4.784954309,0,"{SOLIDITY_CALL_WITHOUT_DATA,SOLIDITY_DEPRECATED_CONSTRUCTIONS,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_REVERT_REQUIRE,SOLIDITY_UPGRADE_TO_050,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/reentrancy/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8.sol,0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765288,4.278719664,0,"{SOLIDITY_CALL_WITHOUT_DATA,SOLIDITY_DEPRECATED_CONSTRUCTIONS,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_REVERT_REQUIRE,SOLIDITY_UPGRADE_TO_050,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/reentrancy/0xb5e1b1ee15c6fa0e48fce100125569d430f1bd12.sol,0xb5e1b1ee15c6fa0e48fce100125569d430f1bd12.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765302,4.597135544,0,"{SOLIDITY_CALL_WITHOUT_DATA,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_UPGRADE_TO_050,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/reentrancy/0xb93430ce38ac4a6bb47fb1fc085ea669353fd89e.sol,0xb93430ce38ac4a6bb47fb1fc085ea669353fd89e.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765282,4.513738871,0,"{SOLIDITY_CALL_WITHOUT_DATA,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_UPGRADE_TO_050,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/reentrancy/0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f.sol,0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765290,4.216162682,0,"{SOLIDITY_CALL_WITHOUT_DATA,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_UPGRADE_TO_050,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/reentrancy/0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888.sol,0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765309,4.397173405,0,"{SOLIDITY_CALL_WITHOUT_DATA,SOLIDITY_DEPRECATED_CONSTRUCTIONS,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_REVERT_REQUIRE,SOLIDITY_UPGRADE_TO_050,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/reentrancy/0xcead721ef5b11f1a7b530171aab69b16c5e66b6e.sol,0xcead721ef5b11f1a7b530171aab69b16c5e66b6e.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765298,4.918521404,0,"{SOLIDITY_CALL_WITHOUT_DATA,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_UPGRADE_TO_050,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/reentrancy/0xf015c35649c82f5467c9c74b7f28ee67665aad68.sol,0xf015c35649c82f5467c9c74b7f28ee67665aad68.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765297,4.811100721,0,"{SOLIDITY_CALL_WITHOUT_DATA,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_UPGRADE_TO_050,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
smartbugs-curated/dataset/reentrancy/etherbank.sol,etherbank.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765290,4.677863598,0,"{SOLIDITY_CALL_WITHOUT_DATA,SOLIDITY_DEPRECATED_CONSTRUCTIONS,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_REVERT_REQUIRE,SOLIDITY_UPGRADE_TO_050,SOLIDITY_VISIBILITY}",{},{},{},0,0,0
